Symbol,Company Name,Industry,Current Price,Bound,Result Date,Days to Result,Trade Type,Sell @,Sell Premium,Max Profit (₹),Max Profit (%),POP (%),Margin,Upcoming Events,Past Events,News
PFC,Power Finance Corporation Ltd.,Financial Services,422.8,420,2026-05-13,-8.0,CE,495.0,0.28,357,0.56,98.83,63772.8,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1460.0,0.71,356,0.54,97.74,65522.25,No upcoming events found.,No upcoming events found.,No news found.
INDIGO,InterGlobe Aviation Ltd.,Services,4207.0,4320,,,CE,4700.0,2.38,356,0.46,98.04,77658.075,No upcoming events found.,No upcoming events found.,No news found.
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,914.15,844,2026-04-29,-22.0,PE,760.0,0.48,356,0.62,99.43,57176.1875,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,733,2026-04-24,-27.0,CE,1010.0,0.79,354,0.63,97.91,56136.65,No upcoming events found.,No upcoming events found.,No news found.
COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels,455.0,472,2026-04-27,-24.0,CE,515.0,0.26,354,0.63,98.06,56096.8875,No upcoming events found.,No upcoming events found.,No news found.
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,153.1,154,2026-05-21,0.0,CE,180.0,0.11,354,0.79,98.01,45121.729999999996,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,118,2026-05-11,-10.0,PE,110.0,0.05,354,0.38,98.06,94265.4375,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,733,2026-04-24,-27.0,CE,1000.0,0.79,354,0.61,97.66,57765.15,No upcoming events found.,No upcoming events found.,No news found.
COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels,455.0,472,2026-04-27,-24.0,CE,520.0,0.26,354,0.66,98.48,53734.8875,No upcoming events found.,No upcoming events found.,No news found.
HDFCAMC,HDFC Asset Management Company Ltd.,Financial Services,2635.6,2357,2026-04-16,-35.0,CE,3100.0,1.18,352,0.45,99.5,77956.8,No upcoming events found.,No upcoming events found.,No news found.
DRREDDY,Dr. Reddy's Laboratories Ltd.,Healthcare,1329.0,1203,2026-05-12,-9.0,CE,1500.0,0.56,351,0.46,98.48,76794.75,No upcoming events found.,No upcoming events found.,No news found.
KOTAKBANK,Kotak Mahindra Bank Ltd.,Financial Services,378.8,353,2026-05-02,-19.0,PE,327.5,0.17,350,0.54,96.15,64456.5,No upcoming events found.,No upcoming events found.,No news found.
SHRIRAMFIN,Shriram Finance Ltd.,Financial Services,920.0,948,2026-04-24,-27.0,CE,1110.0,0.43,350,0.43,98.92,81161.73125,No upcoming events found.,No upcoming events found.,No news found.
KOTAKBANK,Kotak Mahindra Bank Ltd.,Financial Services,378.8,353,2026-05-02,-19.0,PE,335.0,0.17,350,0.5,98.67,69796.5,No upcoming events found.,No upcoming events found.,No news found.
DLF,DLF Ltd.,Realty,573.75,544,2026-05-13,-8.0,CE,680.0,0.43,350,0.3,98.57,115193.675,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10944,2026-04-27,-24.0,CE,12400.0,6.94,346,0.59,97.59,58937.5,No upcoming events found.,No upcoming events found.,No news found.
JIOFIN,Jio Financial Services Ltd.,Financial Services,230.31,245,2026-04-17,-34.0,CE,282.5,0.15,346,0.28,98.76,125952.98,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1070.0,0.46,346,0.54,98.39,64476.5,No upcoming events found.,No upcoming events found.,No news found.
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,914.15,866,2026-04-29,-22.0,CE,1040.0,0.46,346,0.49,98.53,70376.1875,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1325,2026-04-23,-28.0,PE,1060.0,0.86,345,0.74,96.84,46892.6,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1320.0,0.86,345,0.7,97.6,49156.6,No upcoming events found.,No upcoming events found.,No news found.
M&M,Mahindra & Mahindra Ltd.,Automobile and Auto Components,3098.2,3015,2026-05-05,-16.0,CE,3520.0,1.73,345,0.56,98.11,61180.1,No upcoming events found.,No upcoming events found.,No news found.
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,3334.0,3482,2026-05-13,-8.0,CE,3940.0,1.98,345,0.84,99.1,41222.575,No upcoming events found.,No upcoming events found.,No news found.
ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,Services,1763.9,1371,2026-04-30,-21.0,PE,1500.0,0.72,344,0.38,98.43,90064.3,No upcoming events found.,No upcoming events found.,No news found.
DRREDDY,Dr. Reddy's Laboratories Ltd.,Healthcare,1329.0,1189,2026-05-12,-9.0,PE,1150.0,0.55,343,0.48,98.23,71739.0,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1297,2026-04-24,-27.0,PE,1190.0,0.69,343,0.52,97.33,65902.25,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,7250.0,2.74,342,0.41,98.71,83370.875,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2318,2026-04-30,-21.0,PE,2000.0,1.71,342,0.49,97.61,70009.6,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1300.0,0.97,341,0.8,97.4,42878.65,No upcoming events found.,No upcoming events found.,No news found.
SIEMENS,Siemens Ltd.,Capital Goods,3546.0,3089,,,CE,4400.0,1.95,341,0.68,99.28,50029.2625,No upcoming events found.,No upcoming events found.,No news found.
PFC,Power Finance Corporation Ltd.,Financial Services,422.8,420,2026-05-13,-8.0,CE,490.0,0.26,341,0.52,98.52,66086.8,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,119.0,0.04,340,0.46,98.75,73564.0,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,120.0,0.04,340,0.48,99.0,70764.0,No upcoming events found.,No upcoming events found.,No news found.
SHRIRAMFIN,Shriram Finance Ltd.,Financial Services,920.0,948,2026-04-24,-27.0,CE,1100.0,0.41,340,0.4,98.98,84032.73125,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,93,2026-05-05,-16.0,PE,90.0,0.04,340,0.37,97.86,90924.0,No upcoming events found.,No upcoming events found.,No news found.
ITC,ITC Ltd.,Fast Moving Consumer Goods,308.95,303,2026-05-21,0.0,CE,345.0,0.21,340,0.71,98.19,47776.8,No upcoming events found.,No upcoming events found.,No news found.
CGPOWER,CG Power and Industrial Solutions Ltd.,Capital Goods,828.9,682,2026-05-06,-15.0,PE,690.0,0.4,340,0.44,98.78,76746.15,No upcoming events found.,No upcoming events found.,No news found.
PNB,Punjab National Bank,Financial Services,101.31,113,2026-05-05,-16.0,CE,118.0,0.04,340,0.45,98.91,76364.0,No upcoming events found.,No upcoming events found.,No news found.
JIOFIN,Jio Financial Services Ltd.,Financial Services,230.31,245,2026-04-17,-34.0,CE,280.0,0.15,340,0.27,98.85,128326.48,No upcoming events found.,No upcoming events found.,No news found.
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,153.1,135,2026-05-21,0.0,PE,130.0,0.11,338,0.81,98.31,42034.729999999996,No upcoming events found.,No upcoming events found.,No news found.
SHREECEM,Shree Cement Ltd.,Construction Materials,24100.0,23357,2026-05-06,-15.0,CE,28500.0,13.52,338,0.72,99.86,46755.125,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2340,2026-04-30,-21.0,CE,2860.0,1.69,337,0.49,98.57,69445.6,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2340,2026-04-30,-21.0,CE,2840.0,1.69,337,0.48,98.59,70793.6,No upcoming events found.,No upcoming events found.,No news found.
MUTHOOTFIN,Muthoot Finance Ltd.,Financial Services,3245.0,3255,2026-05-14,-7.0,CE,4000.0,1.22,336,0.37,99.28,90751.65,No upcoming events found.,No upcoming events found.,No news found.
TATASTEEL,Tata Steel Ltd.,Metals & Mining,204.3,208,2026-05-15,-6.0,CE,230.0,0.12,336,0.52,97.95,64364.1625,No upcoming events found.,No upcoming events found.,No news found.
DMART,Avenue Supermarts Ltd.,Consumer Services,4170.0,4480,2026-05-02,-19.0,CE,5050.0,2.23,333,0.75,99.5,44763.5,No upcoming events found.,No upcoming events found.,No news found.
HAL,Hindustan Aeronautics Ltd.,Capital Goods,4290.0,3787,2026-05-14,-7.0,PE,3500.0,2.23,333,0.57,98.71,58467.8,No upcoming events found.,No upcoming events found.,No news found.
INDIGO,InterGlobe Aviation Ltd.,Services,4207.0,4320,,,CE,4750.0,2.23,333,0.44,98.27,75030.575,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2340,2026-04-30,-21.0,CE,2920.0,1.66,332,0.51,98.8,64881.6,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1490.0,0.48,332,0.59,99.76,56131.6,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,733,2026-04-24,-27.0,CE,1020.0,0.74,331,0.61,98.36,54624.15,No upcoming events found.,No upcoming events found.,No news found.
PIDILITIND,Pidilite Industries Ltd.,Chemicals,1449.1,1301,2026-05-07,-14.0,CE,1640.0,0.66,331,0.5,99.13,66246.5,No upcoming events found.,No upcoming events found.,No news found.
TECHM,Tech Mahindra Ltd.,Information Technology,1468.3,1460,2026-04-22,-29.0,PE,1200.0,0.55,330,0.51,99.3,64871.1,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2340,2026-04-30,-21.0,CE,2980.0,1.65,330,0.54,99.06,60877.6,No upcoming events found.,No upcoming events found.,No news found.
BANKBARODA,Bank of Baroda,Financial Services,260.6,267,2026-05-08,-13.0,CE,310.0,0.11,329,0.52,99.38,62744.175,No upcoming events found.,No upcoming events found.,No news found.
DMART,Avenue Supermarts Ltd.,Consumer Services,4170.0,4480,2026-05-02,-19.0,CE,4650.0,2.19,328,0.5,97.97,66088.5,No upcoming events found.,No upcoming events found.,No news found.
AMBUJACEM,Ambuja Cements Ltd.,Construction Materials,427.2,428,2026-05-04,-17.0,CE,490.0,0.31,328,0.29,97.93,114497.225,No upcoming events found.,No upcoming events found.,No news found.
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,1066.9,868,2026-05-19,-2.0,PE,900.0,0.36,326,0.38,98.41,86032.35,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6259,2026-05-08,-13.0,PE,5500.0,2.61,326,0.38,98.01,86844.875,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10944,2026-04-27,-24.0,CE,13300.0,6.5,325,0.76,99.08,42953.5,No upcoming events found.,No upcoming events found.,No news found.
KOTAKBANK,Kotak Mahindra Bank Ltd.,Financial Services,378.8,353,2026-05-02,-19.0,PE,340.0,0.16,324,0.44,98.0,73496.5,No upcoming events found.,No upcoming events found.,No news found.
KOTAKBANK,Kotak Mahindra Bank Ltd.,Financial Services,378.8,370,2026-05-02,-19.0,CE,420.0,0.16,324,0.42,98.25,76776.5,No upcoming events found.,No upcoming events found.,No news found.
BRITANNIA,Britannia Industries Ltd.,Fast Moving Consumer Goods,5341.0,5549,2026-05-07,-14.0,CE,5900.0,2.6,324,0.46,98.17,70499.4375,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,7200.0,2.6,324,0.38,98.64,85634.625,No upcoming events found.,No upcoming events found.,No news found.
HAL,Hindustan Aeronautics Ltd.,Capital Goods,4290.0,3810,2026-05-14,-7.0,CE,4800.0,2.16,324,0.41,98.26,78253.8,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1360.0,0.46,323,0.37,98.61,88338.6,No upcoming events found.,No upcoming events found.,No news found.
CIPLA,Cipla Ltd.,Healthcare,1413.8,1210,2026-05-13,-8.0,CE,1560.0,0.86,323,0.62,97.94,51788.875,No upcoming events found.,No upcoming events found.,No news found.
MOTHERSON,Samvardhana Motherson International Ltd.,Automobile and Auto Components,131.6,96,2026-05-20,-1.0,PE,105.0,0.05,322,0.39,98.89,82054.7225,No upcoming events found.,No upcoming events found.,No news found.
INDIGO,InterGlobe Aviation Ltd.,Services,4207.0,4320,,,CE,4850.0,2.15,322,0.46,98.93,69782.075,No upcoming events found.,No upcoming events found.,No news found.
HINDZINC,Hindustan Zinc Ltd.,Metals & Mining,622.35,561,2026-04-30,-21.0,CE,740.0,0.26,321,0.31,99.07,102582.725,No upcoming events found.,No upcoming events found.,No news found.
ETERNAL,Eternal Ltd.,Consumer Services,243.0,217,2026-04-28,-23.0,PE,205.0,0.13,321,0.46,98.25,69942.44875,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,187.5,0.07,320,0.42,98.98,76834.43,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1260,2026-04-25,-26.0,CE,1380.0,0.51,320,0.43,98.68,73643.8125,No upcoming events found.,No upcoming events found.,No news found.
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,287.65,261,2026-05-19,-2.0,PE,250.0,0.16,320,0.52,98.01,61631.10625,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,158.0,0.05,320,0.55,99.43,58153.4375,No upcoming events found.,No upcoming events found.,No news found.
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,287.65,287,2026-05-19,-2.0,CE,345.0,0.16,320,0.69,99.02,46562.60625,No upcoming events found.,No upcoming events found.,No news found.
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,287.65,287,2026-05-19,-2.0,CE,350.0,0.16,320,0.74,99.1,43165.60625,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,185.0,0.07,320,0.4,98.75,80683.43,No upcoming events found.,No upcoming events found.,No news found.
DMART,Avenue Supermarts Ltd.,Consumer Services,4170.0,4480,2026-05-02,-19.0,CE,4750.0,2.12,318,0.52,98.63,60749.0,No upcoming events found.,No upcoming events found.,No news found.
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,914.15,844,2026-04-29,-22.0,PE,820.0,0.43,318,0.44,98.24,73113.1875,No upcoming events found.,No upcoming events found.,No news found.
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,914.15,866,2026-04-29,-22.0,CE,1050.0,0.43,318,0.47,98.87,67653.6875,No upcoming events found.,No upcoming events found.,No news found.
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,3334.0,3482,2026-05-13,-8.0,CE,3800.0,1.81,317,0.63,98.19,50039.575,No upcoming events found.,No upcoming events found.,No news found.
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,3334.0,3482,2026-05-13,-8.0,CE,4240.0,1.81,317,1.23,99.6,25756.575,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4238,2026-05-08,-13.0,CE,4500.0,1.81,317,0.44,98.09,72724.5,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6259,2026-05-08,-13.0,PE,5400.0,2.54,317,0.39,97.44,82192.125,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,120,2026-05-18,-3.0,PE,116.0,0.07,316,0.51,98.12,61887.875,No upcoming events found.,No upcoming events found.,No news found.
BRITANNIA,Britannia Industries Ltd.,Fast Moving Consumer Goods,5341.0,5549,2026-05-07,-14.0,CE,6150.0,2.52,315,0.53,98.24,59148.4375,No upcoming events found.,No upcoming events found.,No news found.
TECHM,Tech Mahindra Ltd.,Information Technology,1468.3,1483,2026-04-22,-29.0,CE,1620.0,0.53,315,0.35,98.45,89735.1,No upcoming events found.,No upcoming events found.,No news found.
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,1294.4,1243,2026-05-14,-7.0,CE,1430.0,0.79,315,0.59,97.76,53188.6,No upcoming events found.,No upcoming events found.,No news found.
HYUNDAI,Hyundai Motor India Ltd.,Automobile and Auto Components,1779.1,1723,2026-05-08,-13.0,CE,2020.0,1.14,312,0.67,98.14,46775.1375,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2340,2026-04-30,-21.0,CE,2940.0,1.56,312,0.49,98.94,63471.6,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12785,2026-04-28,-23.0,PE,11600.0,6.25,312,0.49,98.27,63455.0,No upcoming events found.,No upcoming events found.,No news found.
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,1008.9,1037,2026-05-12,-9.0,CE,1120.0,0.62,312,0.6,97.93,52120.0,No upcoming events found.,No upcoming events found.,No news found.
HAL,Hindustan Aeronautics Ltd.,Capital Goods,4290.0,3787,2026-05-14,-7.0,PE,3800.0,2.07,311,0.42,97.72,74278.8,No upcoming events found.,No upcoming events found.,No news found.
VBL,Varun Beverages Ltd.,Fast Moving Consumer Goods,511.95,390,2026-04-30,-21.0,PE,450.0,0.28,309,0.48,98.75,63954.25,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,760,2026-04-18,-33.0,PE,680.0,0.56,309,0.76,96.67,40675.6625,No upcoming events found.,No upcoming events found.,No news found.
TATASTEEL,Tata Steel Ltd.,Metals & Mining,204.3,208,2026-05-15,-6.0,CE,232.5,0.11,309,0.5,98.22,61861.6625,No upcoming events found.,No upcoming events found.,No news found.
IRFC,Indian Railway Finance Corporation Ltd.,Financial Services,96.2,104,2026-05-14,-7.0,CE,112.0,0.07,308,0.61,98.28,50416.475,No upcoming events found.,No upcoming events found.,No news found.
TATAPOWER,Tata Power Co. Ltd.,Power,413.8,398,2026-05-12,-9.0,CE,470.0,0.21,308,0.57,98.67,53599.25,No upcoming events found.,No upcoming events found.,No news found.
POWERGRID,Power Grid Corporation of India Ltd.,Power,298.15,305,2026-05-15,-6.0,CE,330.0,0.16,308,0.55,97.73,55918.9,No upcoming events found.,No upcoming events found.,No news found.
POWERGRID,Power Grid Corporation of India Ltd.,Power,298.15,305,2026-05-15,-6.0,CE,332.5,0.16,308,0.57,98.43,54170.9,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2340,2026-04-30,-21.0,CE,2900.0,1.54,307,0.46,98.76,66629.6,No upcoming events found.,No upcoming events found.,No news found.
